id_student,gender,region,highest_education,age_band,disability
622516,F,North Western Region,Lower Than A Level,first,N
622570,F,East Anglian Region,Lower Than A Level,first,N
622618,F,West Midlands Region,Lower Than A Level,first,N
622646,F,London Region,Lower Than A Level,first,Y
622886,M,North Western Region,Lower Than A Level,second,Y
623010,F,South Region,A Level or Equivalent,second,N
623029,F,London Region,No Formal quals,first,N
623072,F,West Midlands Region,Lower Than A Level,first,N
623081,F,Yorkshire Region,A Level or Equivalent,first,N
623233,F,South East Region,A Level or Equivalent,first,N
623322,M,East Midlands Region,Lower Than A Level,first,Y
623335,F,North Region,Lower Than A Level,first,N
623416,F,East Anglian Region,Lower Than A Level,first,N
623418,M,East Anglian Region,Lower Than A Level,first,N
623442,F,South West Region,Lower Than A Level,first,Y
623457,F,Yorkshire Region,A Level or Equivalent,first,N
623495,F,South Region,Lower Than A Level,first,N
623575,F,South Region,Lower Than A Level,second,N
623602,F,North Region,A Level or Equivalent,first,N
623778,F,Yorkshire Region,Lower Than A Level,second,N
623804,M,South East Region,Lower Than A Level,first,N
623831,F,South Region,A Level or Equivalent,first,N
623859,F,North Western Region,A Level or Equivalent,second,N
623903,F,London Region,Lower Than A Level,first,N
623909,F,London Region,Lower Than A Level,first,N
623919,F,Scotland,Lower Than A Level,second,N
623953,F,East Midlands Region,Lower Than A Level,first,N
623988,F,East Anglian Region,Lower Than A Level,first,N
624099,F,Yorkshire Region,A Level or Equivalent,second,N
624199,M,South East Region,A Level or Equivalent,first,N
624226,F,South West Region,A Level or Equivalent,first,N
624230,F,Yorkshire Region,Lower Than A Level,first,N
624297,M,West Midlands Region,Lower Than A Level,second,N
624321,F,Yorkshire Region,A Level or Equivalent,second,N
624327,F,South Region,Lower Than A Level,second,Y
624430,F,South East Region,A Level or Equivalent,second,N
624433,F,East Anglian Region,A Level or Equivalent,first,N
624455,F,North Western Region,Lower Than A Level,first,N
624522,F,East Anglian Region,No Formal quals,first,N
624569,F,West Midlands Region,Lower Than A Level,second,N
624650,M,Yorkshire Region,Lower Than A Level,second,N
624667,F,East Anglian Region,No Formal quals,first,N
624679,F,East Anglian Region,Lower Than A Level,second,Y
624706,F,Yorkshire Region,Lower Than A Level,first,N
624714,M,East Anglian Region,A Level or Equivalent,first,N
624727,F,South Region,Lower Than A Level,second,N
624767,F,London Region,A Level or Equivalent,second,N
624777,M,South West Region,A Level or Equivalent,second,N
624828,F,East Anglian Region,Lower Than A Level,first,N
624906,M,South Region,Lower Than A Level,second,N
624912,F,East Anglian Region,Lower Than A Level,first,N
624938,M,London Region,A Level or Equivalent,first,N
624940,F,East Midlands Region,Lower Than A Level,first,N
625033,F,London Region,No Formal quals,second,N
625079,M,South Region,HE Qualification,second,N
625089,F,South East Region,Lower Than A Level,first,N
625106,M,South East Region,Lower Than A Level,second,N
625376,F,South Region,Lower Than A Level,second,N
625399,M,East Anglian Region,Lower Than A Level,second,N
625446,F,South Region,No Formal quals,first,N
625494,F,East Midlands Region,A Level or Equivalent,second,N
625540,M,North Region,Lower Than A Level,first,N
625544,F,North Region,Lower Than A Level,first,N
625545,F,South East Region,A Level or Equivalent,first,N
625603,F,South Region,A Level or Equivalent,first,N
625649,F,South East Region,Lower Than A Level,first,N
625651,F,South Region,A Level or Equivalent,second,N
625676,F,East Midlands Region,Lower Than A Level,second,N
625722,F,North Western Region,Lower Than A Level,second,N
625775,M,West Midlands Region,Lower Than A Level,first,Y
625875,M,North Western Region,Lower Than A Level,first,Y
625912,M,Yorkshire Region,Lower Than A Level,first,N
625930,F,East Midlands Region,Lower Than A Level,second,N
626023,M,South Region,A Level or Equivalent,first,N
626091,F,South Region,A Level or Equivalent,first,N
626092,F,West Midlands Region,Lower Than A Level,second,N
626096,F,South Region,Lower Than A Level,first,N
626145,F,East Anglian Region,Lower Than A Level,second,N
626213,F,West Midlands Region,Lower Than A Level,second,N
626256,F,London Region,Lower Than A Level,first,N
626282,F,London Region,Lower Than A Level,first,N
626287,F,Yorkshire Region,Lower Than A Level,first,N
626306,F,East Midlands Region,No Formal quals,first,N
626307,F,South Region,Lower Than A Level,first,Y
626317,F,South West Region,Lower Than A Level,second,Y
626372,M,South Region,Lower Than A Level,first,N
626379,F,South Region,A Level or Equivalent,second,N
626585,F,Yorkshire Region,A Level or Equivalent,second,N
626589,F,South Region,Lower Than A Level,first,N
626618,F,Yorkshire Region,Lower Than A Level,first,N
626629,F,Yorkshire Region,A Level or Equivalent,first,N
626667,F,South Region,A Level or Equivalent,second,N
626675,F,East Anglian Region,Lower Than A Level,first,N
626708,F,South West Region,Lower Than A Level,second,N
626751,M,Yorkshire Region,A Level or Equivalent,first,N
626927,F,East Anglian Region,Lower Than A Level,second,N
626940,F,East Midlands Region,A Level or Equivalent,first,N
626982,F,London Region,Lower Than A Level,second,N
627043,M,South Region,Lower Than A Level,second,N
627050,F,West Midlands Region,Lower Than A Level,first,N
627057,F,South West Region,A Level or Equivalent,second,N
627076,F,South East Region,Lower Than A Level,first,Y
627217,F,East Anglian Region,Lower Than A Level,second,N
627251,F,West Midlands Region,A Level or Equivalent,second,N
627264,F,East Midlands Region,A Level or Equivalent,first,N
627327,F,West Midlands Region,Lower Than A Level,second,N
627330,F,South Region,Lower Than A Level,first,N
627441,F,London Region,A Level or Equivalent,first,N
627530,F,North Western Region,A Level or Equivalent,first,N
627597,M,North Region,A Level or Equivalent,first,N
627661,F,Yorkshire Region,A Level or Equivalent,second,N
627764,F,East Anglian Region,Lower Than A Level,second,Y
627773,F,South West Region,Lower Than A Level,first,N
627787,F,South West Region,Lower Than A Level,first,N
627812,F,Yorkshire Region,Lower Than A Level,first,N
627821,F,South Region,A Level or Equivalent,second,N
627827,F,London Region,Lower Than A Level,second,N
627834,F,East Anglian Region,A Level or Equivalent,second,Y
627843,F,North Western Region,Lower Than A Level,first,N
627895,F,South East Region,Lower Than A Level,first,N
627901,F,East Anglian Region,Lower Than A Level,second,N
627973,F,South West Region,A Level or Equivalent,first,N
628189,M,South East Region,Lower Than A Level,second,N
628217,F,London Region,A Level or Equivalent,first,N
628227,F,South Region,Lower Than A Level,first,N
628245,M,London Region,Lower Than A Level,second,N
628280,F,London Region,Lower Than A Level,second,N
628316,F,South East Region,Lower Than A Level,first,N
628365,F,South Region,Lower Than A Level,first,N
628367,F,North Western Region,Lower Than A Level,second,N
628369,F,North Western Region,A Level or Equivalent,first,N
628455,F,London Region,Lower Than A Level,first,N
628495,M,South West Region,Lower Than A Level,second,N
628530,F,East Midlands Region,Lower Than A Level,first,N
628538,F,East Anglian Region,Lower Than A Level,first,N
628545,F,South Region,A Level or Equivalent,second,N
628598,F,South Region,A Level or Equivalent,first,N
628630,F,London Region,Lower Than A Level,first,N
628653,F,East Midlands Region,Lower Than A Level,second,N
628669,F,North Western Region,A Level or Equivalent,second,N
628712,F,North Western Region,A Level or Equivalent,first,N
628715,F,East Midlands Region,Lower Than A Level,second,N
628722,M,London Region,A Level or Equivalent,first,Y
628759,F,East Anglian Region,A Level or Equivalent,first,N
628849,F,East Anglian Region,A Level or Equivalent,second,N
628851,F,London Region,Lower Than A Level,first,N
628869,M,South East Region,A Level or Equivalent,first,N
628870,M,East Anglian Region,A Level or Equivalent,first,Y
628881,F,East Anglian Region,Lower Than A Level,first,N
628929,F,South West Region,A Level or Equivalent,first,N
628931,F,West Midlands Region,Lower Than A Level,second,N
629153,F,South Region,Lower Than A Level,first,N
629198,M,South East Region,A Level or Equivalent,first,N
629310,F,South Region,A Level or Equivalent,first,Y
629387,F,London Region,No Formal quals,first,N
629514,F,South Region,Lower Than A Level,second,N
629537,F,London Region,A Level or Equivalent,first,N
629542,M,London Region,Lower Than A Level,first,N
629580,F,North Western Region,Lower Than A Level,first,N
629633,F,London Region,Lower Than A Level,second,Y
629745,F,West Midlands Region,Lower Than A Level,first,N
629772,M,Yorkshire Region,Lower Than A Level,second,N
629777,F,Yorkshire Region,Lower Than A Level,second,N
629779,M,South West Region,Lower Than A Level,first,N
629813,F,East Anglian Region,Lower Than A Level,first,N
629820,M,South West Region,A Level or Equivalent,first,N
629853,F,West Midlands Region,Lower Than A Level,first,N
629960,F,East Anglian Region,A Level or Equivalent,first,N
629961,F,London Region,HE Qualification,first,N
629963,M,Yorkshire Region,Lower Than A Level,first,N
629978,F,South East Region,Lower Than A Level,first,N
629990,M,West Midlands Region,Lower Than A Level,first,N
630008,F,East Midlands Region,A Level or Equivalent,first,N
630099,F,East Anglian Region,Lower Than A Level,second,N
630108,F,London Region,HE Qualification,second,N
630133,F,West Midlands Region,Lower Than A Level,first,N
630149,F,South Region,Lower Than A Level,first,N
630156,F,South East Region,Lower Than A Level,first,N
630169,F,North Western Region,Lower Than A Level,second,Y
630203,F,South East Region,Lower Than A Level,first,N
630219,M,East Anglian Region,A Level or Equivalent,first,N
630221,F,West Midlands Region,A Level or Equivalent,first,N
630240,M,North Western Region,Lower Than A Level,first,N
630242,F,East Midlands Region,Lower Than A Level,first,N
630446,F,West Midlands Region,Lower Than A Level,first,N
630496,M,East Midlands Region,Lower Than A Level,second,N
630522,F,East Anglian Region,Lower Than A Level,first,N
630538,F,South West Region,Lower Than A Level,first,N
630569,F,North Region,Lower Than A Level,first,N
630571,F,London Region,Lower Than A Level,first,N
630762,F,South Region,Lower Than A Level,first,Y
630770,F,Yorkshire Region,Lower Than A Level,second,N
630776,F,London Region,Lower Than A Level,first,N
630787,F,South East Region,Lower Than A Level,first,Y
630788,F,London Region,Lower Than A Level,first,N
630841,F,North Western Region,A Level or Equivalent,first,N
630863,F,North Western Region,Lower Than A Level,first,N
630881,F,East Anglian Region,Lower Than A Level,second,N
630946,F,East Midlands Region,Lower Than A Level,second,N
631033,F,London Region,Lower Than A Level,first,N
631189,M,East Midlands Region,Lower Than A Level,first,N
631201,F,South Region,A Level or Equivalent,second,N
631212,F,South Region,Lower Than A Level,first,N
631277,F,South East Region,Lower Than A Level,second,N
631290,F,Yorkshire Region,A Level or Equivalent,first,N
631392,F,West Midlands Region,Lower Than A Level,first,N
631446,F,East Anglian Region,HE Qualification,second,N
631454,M,East Anglian Region,A Level or Equivalent,first,Y
631542,M,North Western Region,A Level or Equivalent,second,Y
631554,F,South East Region,A Level or Equivalent,first,N
631693,F,Yorkshire Region,Lower Than A Level,second,N
631753,F,East Anglian Region,A Level or Equivalent,second,Y
631756,M,Yorkshire Region,Lower Than A Level,first,Y
631786,F,East Anglian Region,A Level or Equivalent,first,Y
631788,F,North Western Region,Lower Than A Level,first,N
631935,F,London Region,Lower Than A Level,first,N
631953,F,London Region,Lower Than A Level,first,N
631978,F,London Region,Lower Than A Level,first,N
631992,M,South Region,Lower Than A Level,first,N
632152,F,Yorkshire Region,Lower Than A Level,first,N
632153,F,West Midlands Region,Lower Than A Level,second,N
632210,M,London Region,Lower Than A Level,second,N
632267,F,East Midlands Region,Lower Than A Level,first,N
632475,F,South East Region,Lower Than A Level,first,N
632483,F,Yorkshire Region,A Level or Equivalent,first,N
632485,M,Yorkshire Region,Lower Than A Level,second,N
632512,M,South West Region,Lower Than A Level,first,N
632514,F,East Midlands Region,Lower Than A Level,second,N
632526,F,East Anglian Region,Lower Than A Level,second,N
632533,F,Yorkshire Region,Lower Than A Level,first,N
632543,F,East Anglian Region,HE Qualification,first,N
632558,F,South East Region,Lower Than A Level,second,N
632559,F,London Region,A Level or Equivalent,second,N
632569,F,West Midlands Region,A Level or Equivalent,second,N
632577,F,London Region,Lower Than A Level,first,N
632613,F,East Anglian Region,Lower Than A Level,first,N
632619,F,Yorkshire Region,Lower Than A Level,first,N
632631,M,South East Region,Lower Than A Level,first,N
632633,M,North Region,A Level or Equivalent,first,N
632638,F,East Midlands Region,A Level or Equivalent,first,N
632640,F,South West Region,Lower Than A Level,second,N
632667,M,East Anglian Region,Lower Than A Level,second,Y
632673,F,North Region,A Level or Equivalent,first,N
632675,F,South East Region,Lower Than A Level,second,Y
632687,F,North Region,No Formal quals,first,N
632936,M,London Region,Lower Than A Level,first,N
632959,M,North Region,Lower Than A Level,second,N
632966,F,South East Region,Lower Than A Level,first,N
632989,F,London Region,Lower Than A Level,first,N
633026,M,South West Region,A Level or Equivalent,second,N
633096,F,North Western Region,Lower Than A Level,second,N
633098,F,South Region,Lower Than A Level,first,N
633118,F,West Midlands Region,Lower Than A Level,second,N
633123,F,London Region,A Level or Equivalent,first,Y
633209,F,East Anglian Region,Lower Than A Level,first,N
633285,F,East Midlands Region,A Level or Equivalent,first,Y
633389,F,London Region,A Level or Equivalent,second,Y
633417,M,London Region,A Level or Equivalent,second,N
633429,M,East Midlands Region,Lower Than A Level,second,N
633435,M,London Region,A Level or Equivalent,first,N
633436,F,South East Region,Lower Than A Level,second,N
633448,F,Yorkshire Region,A Level or Equivalent,first,N
633453,F,South West Region,HE Qualification,second,N
633459,F,West Midlands Region,A Level or Equivalent,second,N
633464,M,South East Region,Lower Than A Level,first,N
633474,M,East Anglian Region,Lower Than A Level,second,N
633498,F,West Midlands Region,A Level or Equivalent,first,N
633514,F,South Region,A Level or Equivalent,first,N
633515,F,London Region,Lower Than A Level,first,N
633569,F,East Anglian Region,Lower Than A Level,first,N
633585,F,Scotland,A Level or Equivalent,first,N
633588,F,South East Region,HE Qualification,first,N
633608,F,East Midlands Region,Lower Than A Level,first,N
633609,F,Yorkshire Region,Lower Than A Level,first,N
633643,F,East Midlands Region,A Level or Equivalent,second,N
633660,F,North Western Region,Lower Than A Level,first,N
633666,F,North Western Region,Lower Than A Level,second,N
633682,F,North Western Region,Lower Than A Level,second,N
633683,M,East Midlands Region,A Level or Equivalent,first,Y
633685,F,London Region,A Level or Equivalent,second,N
633690,F,South Region,Lower Than A Level,first,N
633747,F,West Midlands Region,Lower Than A Level,second,N
633749,M,West Midlands Region,Lower Than A Level,first,N
633923,F,Yorkshire Region,A Level or Equivalent,first,N
633956,F,East Anglian Region,A Level or Equivalent,second,N
633967,F,North Region,Lower Than A Level,first,N
633979,F,South East Region,Lower Than A Level,second,N
634018,M,South East Region,Lower Than A Level,second,N
634027,M,Yorkshire Region,A Level or Equivalent,second,N
634054,M,East Anglian Region,A Level or Equivalent,first,N
634061,F,Yorkshire Region,A Level or Equivalent,first,N
634066,M,London Region,A Level or Equivalent,first,N
634076,F,East Anglian Region,HE Qualification,second,N
634234,M,East Midlands Region,Lower Than A Level,second,N
634258,F,West Midlands Region,A Level or Equivalent,first,N
634273,F,West Midlands Region,Lower Than A Level,first,N
634311,F,East Anglian Region,Lower Than A Level,second,N
634316,F,North Region,Lower Than A Level,first,N
634320,F,North Western Region,Lower Than A Level,second,Y
634323,F,South East Region,Lower Than A Level,first,N
634340,M,Yorkshire Region,A Level or Equivalent,first,N
634344,M,London Region,Lower Than A Level,first,Y
634345,M,East Anglian Region,HE Qualification,first,N
634347,F,North Region,Lower Than A Level,second,N
634369,F,London Region,Lower Than A Level,second,N
634404,F,South East Region,Lower Than A Level,second,N
634444,F,London Region,Lower Than A Level,first,N
634461,F,East Midlands Region,Lower Than A Level,second,Y
634470,F,South Region,A Level or Equivalent,first,N
634494,F,South West Region,Lower Than A Level,first,N
634498,F,London Region,A Level or Equivalent,first,N
634503,F,South Region,Lower Than A Level,first,N
634529,M,North Western Region,Lower Than A Level,first,N
634530,F,East Midlands Region,Lower Than A Level,first,N
634547,F,South West Region,A Level or Equivalent,first,N
634551,F,South Region,A Level or Equivalent,first,N
634562,F,London Region,A Level or Equivalent,first,N
634569,F,Yorkshire Region,Lower Than A Level,first,N
634583,F,East Anglian Region,A Level or Equivalent,second,N
634746,M,London Region,Lower Than A Level,second,N
634751,F,South West Region,Lower Than A Level,first,N
634789,F,South East Region,A Level or Equivalent,first,N
634822,F,West Midlands Region,Lower Than A Level,first,N
634848,F,East Midlands Region,Lower Than A Level,first,N
634899,F,East Anglian Region,Lower Than A Level,second,Y
634933,F,South Region,Lower Than A Level,second,N
634968,F,South East Region,Lower Than A Level,second,N
634986,F,East Midlands Region,A Level or Equivalent,second,N
635017,M,Yorkshire Region,Lower Than A Level,second,N
635035,F,West Midlands Region,A Level or Equivalent,second,N
635052,F,North Western Region,A Level or Equivalent,first,N
635233,M,North Western Region,A Level or Equivalent,first,N
635506,F,London Region,A Level or Equivalent,second,N
635813,F,West Midlands Region,Lower Than A Level,first,N
635885,M,South Region,Lower Than A Level,first,N
1338955,F,London Region,A Level or Equivalent,second,N
1413027,F,East Anglian Region,Lower Than A Level,second,N
1422737,F,South West Region,Lower Than A Level,second,N
1860171,M,East Anglian Region,HE Qualification,second,N
1882021,F,East Midlands Region,Lower Than A Level,second,N
1897611,F,East Anglian Region,Lower Than A Level,second,N
1986312,F,South East Region,A Level or Equivalent,second,Y
1994632,F,West Midlands Region,Lower Than A Level,second,Y
2011327,F,Yorkshire Region,A Level or Equivalent,second,N
2067555,F,North Western Region,Lower Than A Level,first,N
2081937,F,North Western Region,A Level or Equivalent,second,N
2082945,F,East Anglian Region,A Level or Equivalent,second,N
2135315,F,Yorkshire Region,A Level or Equivalent,second,N
2237813,F,London Region,A Level or Equivalent,first,N
2252963,F,North Western Region,Lower Than A Level,second,N
2262510,F,London Region,A Level or Equivalent,first,Y
2264282,F,East Midlands Region,Lower Than A Level,second,N
2272474,F,Yorkshire Region,A Level or Equivalent,second,N
2322120,F,Yorkshire Region,HE Qualification,second,N
2351589,F,South East Region,HE Qualification,second,N
2392554,M,East Midlands Region,Lower Than A Level,first,Y
2410140,F,North Western Region,A Level or Equivalent,second,N
2445562,M,North Western Region,A Level or Equivalent,second,Y
2452045,M,Yorkshire Region,A Level or Equivalent,first,N
2477545,F,South West Region,Lower Than A Level,second,Y
2526485,F,West Midlands Region,A Level or Equivalent,second,N
2533407,F,East Midlands Region,HE Qualification,second,N
2546763,F,North Western Region,A Level or Equivalent,first,Y
2563715,F,London Region,A Level or Equivalent,second,N
2574822,F,Yorkshire Region,A Level or Equivalent,first,N
2574825,F,South Region,Lower Than A Level,first,N
2577437,F,East Midlands Region,Lower Than A Level,first,N
2619903,F,Yorkshire Region,Lower Than A Level,first,N
2649914,F,North Western Region,A Level or Equivalent,second,N
2658277,F,South East Region,A Level or Equivalent,first,N
2672138,F,North Western Region,Lower Than A Level,second,Y
2677135,M,Yorkshire Region,Lower Than A Level,first,N
2682002,F,Yorkshire Region,Lower Than A Level,second,N
2689480,F,North Region,A Level or Equivalent,second,N
2695362,F,East Midlands Region,A Level or Equivalent,first,N
31205,M,East Midlands Region,Lower Than A Level,second,Y
52702,F,Scotland,Lower Than A Level,second,N
60162,F,London Region,A Level or Equivalent,second,N
63949,F,Ireland,Lower Than A Level,first,N
91041,F,Yorkshire Region,Lower Than A Level,first,N
92103,F,West Midlands Region,A Level or Equivalent,first,N
121182,M,North Western Region,A Level or Equivalent,first,N
125407,F,East Anglian Region,Lower Than A Level,first,Y
131314,M,South Region,A Level or Equivalent,second,N
132932,F,South West Region,Lower Than A Level,second,Y
140938,F,South West Region,A Level or Equivalent,first,N
141827,M,South West Region,Lower Than A Level,first,Y
181251,F,South Region,Lower Than A Level,thired,N
198167,F,East Anglian Region,A Level or Equivalent,second,N
226879,F,Scotland,HE Qualification,second,N
226890,M,South West Region,A Level or Equivalent,first,N
232480,F,London Region,Lower Than A Level,second,N
237921,F,London Region,Lower Than A Level,second,N
239751,F,East Midlands Region,Lower Than A Level,second,N
260951,F,East Anglian Region,No Formal quals,first,N
263341,M,North Western Region,Lower Than A Level,first,N
275136,M,South West Region,Lower Than A Level,second,Y
276893,F,South West Region,A Level or Equivalent,first,Y
290854,F,Scotland,A Level or Equivalent,second,N
291937,F,Wales,HE Qualification,second,N
302145,F,North Western Region,Lower Than A Level,second,Y
302522,F,East Anglian Region,Lower Than A Level,second,N
308807,M,East Anglian Region,A Level or Equivalent,first,N
313925,F,North Region,A Level or Equivalent,second,N
317399,M,South Region,Lower Than A Level,first,Y
323940,F,South East Region,Lower Than A Level,second,N
330682,F,East Anglian Region,Lower Than A Level,first,N
338113,F,London Region,Lower Than A Level,first,N
339645,F,East Midlands Region,Lower Than A Level,first,N
340242,F,East Midlands Region,Lower Than A Level,first,N
342466,M,London Region,Lower Than A Level,second,N
342946,F,South Region,Lower Than A Level,first,N
343655,F,South Region,Lower Than A Level,second,N
348837,F,East Anglian Region,A Level or Equivalent,first,N
350944,M,North Western Region,Lower Than A Level,first,Y
358341,F,Wales,A Level or Equivalent,second,N
358966,F,South West Region,Lower Than A Level,second,Y
370129,F,Scotland,HE Qualification,second,N
371402,F,East Midlands Region,Lower Than A Level,second,N
372141,F,South East Region,A Level or Equivalent,first,N
378969,F,Yorkshire Region,A Level or Equivalent,first,N
380599,F,North Western Region,Lower Than A Level,first,N
380668,F,South East Region,Lower Than A Level,second,N
383608,M,London Region,Lower Than A Level,first,N
386180,F,East Anglian Region,Lower Than A Level,first,N
387446,F,East Anglian Region,A Level or Equivalent,second,N
388259,F,Yorkshire Region,A Level or Equivalent,second,N
396532,F,Wales,Lower Than A Level,second,Y
402596,F,East Midlands Region,Lower Than A Level,first,N
410043,F,London Region,Post Graduate Qualification,second,N
414633,F,Yorkshire Region,A Level or Equivalent,first,N
415307,F,South West Region,Lower Than A Level,first,Y
416700,M,East Midlands Region,Lower Than A Level,first,N
423093,F,North Western Region,Lower Than A Level,second,N
429004,M,South Region,A Level or Equivalent,second,N
439170,M,South East Region,Lower Than A Level,first,Y
442987,F,East Midlands Region,Lower Than A Level,second,N
443765,F,East Midlands Region,Lower Than A Level,second,N
465567,M,London Region,Lower Than A Level,first,N
465952,M,South West Region,Lower Than A Level,second,N
470187,F,East Midlands Region,Lower Than A Level,first,N
470900,F,Yorkshire Region,Lower Than A Level,second,N
472049,F,North Western Region,Lower Than A Level,second,N
478886,F,Wales,Lower Than A Level,second,N
480914,F,East Anglian Region,No Formal quals,first,N
498564,F,North Western Region,Lower Than A Level,first,Y
499187,F,South East Region,A Level or Equivalent,second,N
500915,F,South West Region,Lower Than A Level,second,Y
501888,F,South West Region,Lower Than A Level,first,Y
505216,F,West Midlands Region,A Level or Equivalent,second,N
505762,F,South West Region,A Level or Equivalent,first,N
506205,M,East Anglian Region,A Level or Equivalent,second,N
513166,F,South East Region,Lower Than A Level,first,Y
514648,F,West Midlands Region,Lower Than A Level,first,N
515345,F,South East Region,Lower Than A Level,first,N
517263,M,South Region,A Level or Equivalent,first,N
521631,F,South Region,Lower Than A Level,second,N
527039,F,West Midlands Region,Lower Than A Level,first,Y
527538,F,Wales,A Level or Equivalent,first,N
532862,F,South East Region,Lower Than A Level,second,N
534672,F,West Midlands Region,A Level or Equivalent,second,N
537115,F,North Western Region,A Level or Equivalent,first,N
541774,F,Wales,Lower Than A Level,first,N
546286,M,Yorkshire Region,A Level or Equivalent,first,N
546724,F,London Region,Lower Than A Level,first,N
547334,F,East Anglian Region,HE Qualification,second,N
554580,M,London Region,Lower Than A Level,second,Y
558486,F,South West Region,A Level or Equivalent,second,N
559366,F,West Midlands Region,HE Qualification,first,N
559766,M,London Region,Lower Than A Level,second,N
560643,F,East Anglian Region,Lower Than A Level,second,Y
561419,F,London Region,Lower Than A Level,first,N
566512,F,London Region,Lower Than A Level,first,N
568852,F,South Region,Lower Than A Level,second,N
569374,F,Yorkshire Region,Lower Than A Level,first,N
569672,M,East Anglian Region,Lower Than A Level,thired,N
571583,M,London Region,Lower Than A Level,second,N
572471,F,South Region,Lower Than A Level,first,N
573054,F,North Western Region,Lower Than A Level,first,N
573320,F,South East Region,Lower Than A Level,second,N
578797,F,East Midlands Region,A Level or Equivalent,second,N
579125,F,North Western Region,Lower Than A Level,first,N
580717,F,West Midlands Region,Lower Than A Level,first,N
581957,F,North Western Region,Lower Than A Level,first,N
584099,F,East Midlands Region,Lower Than A Level,first,N
586371,F,South Region,Lower Than A Level,second,N
586861,F,Scotland,Lower Than A Level,first,N
587909,F,London Region,Lower Than A Level,second,Y
589562,M,London Region,No Formal quals,second,N
591755,F,South West Region,A Level or Equivalent,second,N
593658,F,South Region,No Formal quals,first,N
595041,F,North Western Region,A Level or Equivalent,first,N
595941,F,South East Region,Lower Than A Level,second,Y
599282,F,Yorkshire Region,Lower Than A Level,second,N
602360,F,Yorkshire Region,A Level or Equivalent,first,N
604061,F,East Anglian Region,Lower Than A Level,second,N
606856,F,South East Region,Lower Than A Level,first,N
607342,F,East Anglian Region,Lower Than A Level,second,N
607387,F,South East Region,Lower Than A Level,first,N
608536,F,East Anglian Region,Lower Than A Level,second,N
609257,F,South Region,Lower Than A Level,first,Y
609427,F,East Midlands Region,A Level or Equivalent,first,N
610302,F,South Region,Lower Than A Level,second,N
611967,F,South East Region,A Level or Equivalent,first,N
612235,F,Scotland,HE Qualification,second,N
612429,F,East Midlands Region,Lower Than A Level,second,Y
613027,F,North Region,Lower Than A Level,second,N
613059,F,North Western Region,Lower Than A Level,second,N
613728,F,West Midlands Region,A Level or Equivalent,second,N
614798,F,Scotland,Lower Than A Level,first,N
616704,F,South West Region,Lower Than A Level,second,Y
617962,F,West Midlands Region,A Level or Equivalent,first,N
618253,F,East Anglian Region,Lower Than A Level,first,N
620239,F,North Western Region,Lower Than A Level,first,N
620826,F,East Anglian Region,Lower Than A Level,second,Y
621485,F,West Midlands Region,A Level or Equivalent,first,N
622118,F,South West Region,Lower Than A Level,first,N
623178,F,South East Region,A Level or Equivalent,first,N
623475,F,East Anglian Region,Lower Than A Level,first,Y
623588,F,East Anglian Region,A Level or Equivalent,second,Y
623812,F,London Region,A Level or Equivalent,first,N
624563,F,North Western Region,A Level or Equivalent,first,N
625241,F,South West Region,Lower Than A Level,first,N
625411,M,Scotland,Lower Than A Level,first,N
625530,F,East Midlands Region,Lower Than A Level,second,Y
625835,M,East Midlands Region,Lower Than A Level,first,N
626005,F,South Region,A Level or Equivalent,first,N
626384,F,East Anglian Region,Lower Than A Level,first,N
627481,F,Yorkshire Region,Lower Than A Level,first,N
627809,F,East Anglian Region,Lower Than A Level,first,N
628172,F,East Midlands Region,Lower Than A Level,second,N
628299,F,South Region,Lower Than A Level,second,N
628569,F,South West Region,Lower Than A Level,first,N
629258,F,London Region,A Level or Equivalent,second,N
631723,F,East Anglian Region,A Level or Equivalent,second,N
632161,M,London Region,Lower Than A Level,first,N
632266,F,South Region,Lower Than A Level,first,N
632365,F,West Midlands Region,A Level or Equivalent,second,N
632368,F,London Region,Lower Than A Level,first,N
633060,F,East Anglian Region,Lower Than A Level,first,Y
633093,F,East Midlands Region,A Level or Equivalent,first,N
633424,F,South Region,A Level or Equivalent,second,Y
633561,F,Yorkshire Region,Lower Than A Level,first,N
633818,F,Scotland,Lower Than A Level,first,N
633987,F,South West Region,Lower Than A Level,second,N
634019,M,North Western Region,A Level or Equivalent,first,N
634785,F,London Region,Post Graduate Qualification,second,N
635279,F,East Midlands Region,Lower Than A Level,first,N
635334,F,East Anglian Region,Lower Than A Level,first,N
635703,F,South Region,Lower Than A Level,first,N
635719,F,East Anglian Region,A Level or Equivalent,second,N
635779,F,East Anglian Region,A Level or Equivalent,second,Y
635972,F,South Region,A Level or Equivalent,first,N
635988,M,South Region,Lower Than A Level,first,N
636018,F,North Western Region,Lower Than A Level,first,N
636282,F,South East Region,Lower Than A Level,first,Y
636283,F,London Region,A Level or Equivalent,first,N
636323,F,South West Region,A Level or Equivalent,second,N
636458,M,East Anglian Region,Lower Than A Level,second,N
636464,F,North Western Region,A Level or Equivalent,first,N
636554,F,West Midlands Region,A Level or Equivalent,first,N
636718,F,East Midlands Region,Lower Than A Level,first,N
637067,F,South East Region,Lower Than A Level,first,Y
637203,F,South Region,Lower Than A Level,first,N
637206,F,South East Region,A Level or Equivalent,second,N
637246,F,West Midlands Region,Lower Than A Level,first,N
637280,M,West Midlands Region,Lower Than A Level,first,N
637468,F,South West Region,Lower Than A Level,first,N
